 Company ,Model Name,Variant,Price,Launch year,Car type,Engine,Mileage,Range,Transmission type,Fuel type,Battery capacity,Top speed,Airbags count,"ABS, EBD",ADAS features,NCAP rating,Parking sensors/camera,Infotainment system,Touchscreen size,Sunroof,AC type,Seat material,Connectivity,Ex-showroom price,Car images,Charging Time DC,Charging Time AC,Electric Motor Power,Seating capacity,Engine (cc),Turbo,Horsepower (est.),Warranty,Headlight,Power,Torque,Fuel Tank Capacity
Toyota,C-HR,XSE,39,Upcoming 2026,SUV,Electric,—,439,Auto,Electric,64 kWh,160,8,Yes,Yes,5★,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,39.00 Lakh,Pending,~30 mins,~7 h,338 bhp,5,—,No,338,8 Years / 1.6 Lakh km,LED,338 PS,300 Nm,EV
Toyota,Vitz,1.0 XR AMT,10,2024,Hatchback,1.0L Petrol,23.8,—,Auto,Petrol,—,175,2,Yes,No,Not Tested,Sensors,Basic,"7""",No,Manual,Fabric,AA/CarPlay,10.00 Lakh,Pending,—,—,—,5,998,No,67,3 Years / 1 Lakh km,Halogen,67 PS,89 Nm,32 L
Toyota,Innova EV,Concept,30,2025,MUV,Electric,—,400,Auto,Electric,59.3 kWh,160,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,~45 mins,~8 h,179 bhp,7,—,No,179,8 Years / 1.6 Lakh km,LED,179 PS,700 Nm,EV
Kia,Sonet,HTE 1.2 Petrol MT,7.3,2020,SUV,1.2L Petrol,18.8,—,Manual,Petrol,—,160,6,Yes,No,3★,Sensors,Basic,—,No,Manual,Fabric,—,7.30 Lakh,Pending,—,—,—,5,1197,No,82,3 Years / 1 Lakh km,Halogen,82 PS,115 Nm,45 L
Kia,Sonet,HTK 1.0 Turbo iMT,8.7,2020,SUV,1.0L Turbo Petrol,18.7,—,iMT,Petrol,—,160,6,Yes,No,3★,Sensors,Premium,"8""",No,Manual,Fabric,AA/CarPlay,8.70 Lakh,Pending,—,—,—,5,998,Yes,118,3 Years / 1 Lakh km,Halogen,118 PS,172 Nm,45 L
Kia,Sonet,HTX 1.0 Turbo DCT,10.5,2020,SUV,1.0L Turbo Petrol,19.2,—,Auto,Petrol,—,160,6,Yes,No,3★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,10.50 Lakh,Pending,—,—,—,5,998,Yes,118,3 Years / 1 Lakh km,LED,118 PS,172 Nm,45 L
Kia,Sonet,GTX 1.5 Diesel AT,12.5,2020,SUV,1.5L Diesel,19,—,Auto,Diesel,—,160,6,Yes,Yes,3★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,12.50 Lakh,Pending,—,—,—,5,1493,Yes,114,3 Years / 1 Lakh km,LED,114 PS,250 Nm,45 L
Kia,Seltos,HTE 1.5 Petrol MT,10.99,2019,SUV,1.5L Petrol,17,—,Manual,Petrol,—,170,6,Yes,No,5★,Sensors,Basic,—,No,Manual,Fabric,—,10.99 Lakh,Pending,—,—,—,5,1497,No,115,3 Years / 1 Lakh km,Halogen,115 PS,144 Nm,50 L
Kia,Seltos,HTK 1.5 Petrol MT,13.09,2019,SUV,1.5L Petrol,17,—,Manual,Petrol,—,170,6,Yes,No,5★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,13.09 Lakh,Pending,—,—,—,5,1497,No,115,3 Years / 1 Lakh km,Halogen,115 PS,144 Nm,50 L
Kia,Seltos,HTX 1.5 Petrol IVT,16.89,2019,SUV,1.5L Petrol,17.7,—,Auto,Petrol,—,170,6,Yes,No,5★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,16.89 Lakh,Pending,—,—,—,5,1497,No,115,3 Years / 1 Lakh km,LED,115 PS,144 Nm,50 L
Kia,Seltos,GTX (ADAS) 1.5 Turbo DCT,19.99,2019,SUV,1.5L Turbo Petrol,17.7,—,Auto,Petrol,—,170,6,Yes,Yes,5★,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,19.99 Lakh,Pending,—,—,—,5,1482,Yes,160,3 Years / 1 Lakh km,LED,160 PS,253 Nm,50 L
Kia,Seltos,X-Line (ADAS) 1.5 Diesel AT,19.99,2019,SUV,1.5L Diesel,19.1,—,Auto,Diesel,—,170,6,Yes,Yes,5★,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,19.99 Lakh,Pending,—,—,—,5,1493,Yes,116,3 Years / 1 Lakh km,LED,116 PS,250 Nm,50 L
Kia,Carens,Premium 1.5 Petrol MT,10.99,2022,MPV,1.5L Petrol,15,—,Manual,Petrol,—,165,6,Yes,No,3★,Sensors,Basic,—,No,Manual,Fabric,—,10.99 Lakh,Pending,—,—,—,7,1497,No,115,3 Years / 1 Lakh km,Halogen,115 PS,144 Nm,45 L
Kia,Carens,Prestige 1.5 Petrol MT,12.5,2022,MPV,1.5L Petrol,15,—,Manual,Petrol,—,165,6,Yes,No,3★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,12.50 Lakh,Pending,—,—,—,7,1497,No,115,3 Years / 1 Lakh km,Halogen,115 PS,144 Nm,45 L
Kia,Carens,Luxury Plus 1.5 Diesel AT,18.5,2022,MPV,1.5L Diesel,18,—,Auto,Diesel,—,165,6,Yes,No,3★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,18.50 Lakh,Pending,—,—,—,7,1493,Yes,115,3 Years / 1 Lakh km,LED,115 PS,250 Nm,45 L
Kia,Carnival,Limousine Plus,59.42,2024,MPV,2.2L Diesel,14.85,—,Auto,Diesel,—,190,8,Yes,Yes,5★,360° Cam,Premium,"12.3""",Dual,Auto,Leather,AA/CarPlay,59.42 Lakh,Pending,—,—,—,7,2151,Yes,190,3 Years / 1 Lakh km,LED,190 PS,441 Nm,72 L
Kia,Syros,HTE 1.2 Petrol MT,8.67,2025,SUV,1.2L Petrol,18.2,—,Manual,Petrol,—,165,6,Yes,No,5★,Sensors,Basic,—,No,Manual,Fabric,—,8.67 Lakh,Pending,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Halogen,83 PS,115 Nm,45 L
Kia,Syros,HTK 1.0 Turbo MT,10.13,2025,SUV,1.0L Turbo Petrol,18.2,—,Manual,Petrol,—,165,6,Yes,No,5★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,10.13 Lakh,Pending,—,—,—,5,998,Yes,118,3 Years / 1 Lakh km,Halogen,118 PS,172 Nm,45 L
Kia,Syros,HTX 1.0 Turbo DCT,11.92,2025,SUV,1.0L Turbo Petrol,17.6,—,Auto,Petrol,—,165,6,Yes,No,5★,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,11.92 Lakh,Pending,—,—,—,5,998,Yes,118,3 Years / 1 Lakh km,LED,118 PS,172 Nm,45 L
Kia,Syros,GTX 1.5 Diesel AT,15.94,2025,SUV,1.5L Diesel,20.7,—,Auto,Diesel,—,165,6,Yes,Yes,5★,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,15.94 Lakh,Pending,—,—,—,5,1493,Yes,114,3 Years / 1 Lakh km,LED,114 PS,250 Nm,45 L
Kia,EV6,GT Line RWD,60.97,2022,SUV,Electric,—,708,Auto,Electric,84 kWh,192,8,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,60.97 Lakh,Pending,~18 mins,~7.5 h,229 bhp,5,—,No,229,8 Years / 1.6 Lakh km,LED,229 PS,350 Nm,EV
Kia,EV6,GT Line AWD,65.97,2022,SUV,Electric,—,663,Auto,Electric,84 kWh,192,8,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,65.97 Lakh,Pending,~18 mins,~7.5 h,321 bhp,5,—,No,321,8 Years / 1.6 Lakh km,LED,321 PS,605 Nm,EV
Kia,EV9,GT Line AWD,130,2024,SUV,Electric,—,561,Auto,Electric,99.8 kWh,200,10,Yes,Yes,5★,360° Cam,Premium,"12.3""",Dual,Auto,Leatherette,AA/CarPlay,130.00 Lakh,Pending,~24 mins,~9 h,384 bhp,6,—,No,384,8 Years / 1.6 Lakh km,LED,384 PS,700 Nm,EV
Kia,Carens Clavis,HTE 1.5 Petrol MT,11.08,2025,MPV,1.5L Petrol,19.5,—,Manual,Petrol,—,165,6,Yes,No,Not Tested,Sensors,Basic,—,No,Manual,Fabric,—,11.08 Lakh,Pending,—,—,—,7,1497,No,115,3 Years / 1 Lakh km,Halogen,115 PS,144 Nm,45 L
Kia,Carens Clavis,HTX 1.5 Turbo DCT,17.05,2025,MPV,1.5L Turbo Petrol,16.6,—,Auto,Petrol,—,165,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,17.05 Lakh,Pending,—,—,—,7,1482,Yes,158,3 Years / 1 Lakh km,LED,158 PS,253 Nm,45 L
Kia,Carens Clavis,X-Line 1.5 Diesel AT,21.57,2025,MPV,1.5L Diesel,19.5,—,Auto,Diesel,—,165,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,21.57 Lakh,Pending,—,—,—,7,1493,Yes,115,3 Years / 1 Lakh km,LED,115 PS,250 Nm,45 L
Kia,Carens Clavis EV,Standard Range,17.99,Upcoming 2026,MPV,Electric,—,404,Auto,Electric,42 kWh,150,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Fabric,AA/CarPlay,17.99 Lakh,Pending,~45 mins,~6.5 h,133 bhp,7,—,No,133,8 Years / 1.6 Lakh km,LED,133 PS,255 Nm,EV
Kia,Carens Clavis EV,Extended Range,24.49,Upcoming 2026,MPV,Electric,—,490,Auto,Electric,51.4 kWh,150,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,24.49 Lakh,Pending,~45 mins,~7.5 h,169 bhp,7,—,No,169,8 Years / 1.6 Lakh km,LED,169 PS,255 Nm,EV
Kia,Syros EV,Standard Range,14,Upcoming 2026,SUV,Electric,—,300,Auto,Electric,42 kWh,150,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Fabric,AA/CarPlay,14.00 Lakh,Pending,~45 mins,~6.5 h,133 bhp,5,—,No,133,8 Years / 1.6 Lakh km,LED,133 PS,255 Nm,EV
Kia,Syros EV,Extended Range,18,Upcoming 2026,SUV,Electric,—,369,Auto,Electric,49 kWh,150,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,18.00 Lakh,Pending,~45 mins,~7.5 h,169 bhp,5,—,No,169,8 Years / 1.6 Lakh km,LED,169 PS,255 Nm,EV
Kia,Sorento,EX 2.5L Petrol AT,34,Upcoming 2026,SUV,2.5L Petrol,12,—,Auto,Petrol,—,190,6,Yes,Yes,Not Tested,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,34.00 Lakh,Pending,—,—,—,7,2497,No,191,3 Years / 1 Lakh km,LED,191 PS,245 Nm,60 L
Kia,EV3,Earth 2 Standard Range,36,Upcoming 2026,SUV,Electric,—,410,Auto,Electric,58.3 kWh,160,6,Yes,Yes,Not Tested,360° Cam,Premium,"12.3""",Panoramic,Auto,Fabric,AA/CarPlay,36.00 Lakh,Pending,~30 mins,~7 h,204 bhp,5,—,No,204,8 Years / 1.6 Lakh km,LED,204 PS,283 Nm,EV
Kia,Tasman,X-Line 2.2L Diesel AT,40,Upcoming 2027,Pickup,2.2L Diesel,12,—,Auto,Diesel,—,170,6,Yes,Yes,Not Tested,360° Cam,Premium,"12.3""",Sunroof,Auto,Leatherette,AA/CarPlay,40.00 Lakh,Pending,—,—,—,5,2199,Yes,200,3 Years / 1 Lakh km,LED,200 PS,440 Nm,80 L
Kia,EV5,GT-Line AWD,45,Upcoming 2026,SUV,Electric,—,500,Auto,Electric,88 kWh,185,6,Yes,Yes,Not Tested,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,45.00 Lakh,Pending,~45 mins,~7.5 h,308 bhp,5,—,No,308,8 Years / 1.6 Lakh km,LED,308 PS,480 Nm,EV
Kia,Sportage,SX 2.0L Petrol AT,25,Upcoming 2026,SUV,2.0L Petrol,13,—,Auto,Petrol,—,190,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,25.00 Lakh,Pending,—,—,—,5,1998,No,156,3 Years / 1 Lakh km,LED,156 PS,192 Nm,54 L
Kia,Seltos,HTE 1.5 Petrol MT,10.99,Upcoming 2026,SUV,1.5L Petrol,17,—,Manual,Petrol,—,170,6,Yes,No,3★,Sensors,Basic,"10.25""",No,Manual,Fabric,—,10.99 Lakh,Pending,—,—,—,5,1497,No,115,3 Years / 1 Lakh km,Halogen,115 PS,144 Nm,50 L
Kia,Seltos,HTX 1.5 Petrol CVT,15,Upcoming 2026,SUV,1.5L Petrol,17,—,Auto,Petrol,—,170,6,Yes,No,3★,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,15.00 Lakh,Pending,—,—,—,5,1497,No,115,3 Years / 1 Lakh km,LED,115 PS,144 Nm,50 L
Kia,Seltos,GTX 1.5 Turbo DCT,18,Upcoming 2026,SUV,1.5L Turbo Petrol,16,—,Auto,Petrol,—,180,6,Yes,Yes,3★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,18.00 Lakh,Pending,—,—,—,5,1482,Yes,160,3 Years / 1 Lakh km,LED,160 PS,253 Nm,50 L
Kia,Seltos,X-Line 1.5 Diesel AT,19.99,Upcoming 2026,SUV,1.5L Diesel,19,—,Auto,Diesel,—,175,6,Yes,Yes,3★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,19.99 Lakh,Pending,—,—,—,5,1493,Yes,116,3 Years / 1 Lakh km,LED,116 PS,250 Nm,50 L
Kia,Stonic,Pure 1.0 Turbo MT,9,Upcoming 2026,SUV,1.0L Turbo Petrol,19,—,Manual,Petrol,—,165,6,Yes,No,Not Tested,Sensors,Basic,"8""",No,Manual,Fabric,AA/CarPlay,9.00 Lakh,Pending,—,—,—,5,999,Yes,118,3 Years / 1 Lakh km,Halogen,118 PS,172 Nm,45 L
Kia,Stonic,GT-Line 1.0 Turbo DCT,10,Upcoming 2026,SUV,1.0L Turbo Petrol,19,—,Auto,Petrol,—,165,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"12.3""",Sunroof,Auto,Leatherette,AA/CarPlay,10.00 Lakh,Pending,—,—,—,5,999,Yes,118,3 Years / 1 Lakh km,LED,118 PS,172 Nm,45 L
Kia,Sorento,SX Prestige 2.5L Turbo AT,42,Upcoming 2026,SUV,2.5L Turbo Petrol,11,—,Auto,Petrol,—,200,6,Yes,Yes,Not Tested,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,42.00 Lakh,Pending,—,—,—,7,2497,Yes,281,3 Years / 1 Lakh km,LED,281 PS,421 Nm,60 L
Kia,EV3,GT-Line Long Range,47,Upcoming 2026,SUV,Electric,—,605,Auto,Electric,81.4 kWh,160,6,Yes,Yes,Not Tested,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,47.00 Lakh,Pending,~31 mins,~9 h,204 bhp,5,—,No,204,8 Years / 1.6 Lakh km,LED,204 PS,283 Nm,EV
Kia,Sportage,GT-Line 1.6L Turbo AWD,32,Upcoming 2026,SUV,1.6L Turbo Petrol,14,—,Auto,Petrol,—,190,6,Yes,Yes,Not Tested,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,32.00 Lakh,Pending,—,—,—,5,1598,Yes,177,3 Years / 1 Lakh km,LED,177 PS,265 Nm,54 L
Honda,Amaze,V MT,7.41,2025,Sedan,1.2L i-VTEC,18.6,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,Sensors,Premium,"8""",No,Auto,Fabric,AA/CarPlay,7.41 Lakh,Pending,—,—,—,5,1199,No,89,3 Years / 1 Lakh km,Halogen,89 PS,110 Nm,35 L
Honda,Amaze,VX MT,8.41,2025,Sedan,1.2L i-VTEC,18.6,—,,Petrol,—,160,6,Yes,No,Not Tested,Sensors,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.41 Lakh,Pending,—,—,—,5,1199,No,89,3 Years / 1 Lakh km,Halogen,89 PS,110 Nm,35 L
Honda,Amaze,V CVT,8.55,2025,Sedan,1.2L i-VTEC,18.6,—,Auto,Petrol,—,160,6,Yes,No,Not Tested,Sensors,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.55 Lakh,Pending,—,—,—,5,1199,No,89,3 Years / 1 Lakh km,Halogen,89 PS,110 Nm,35 L
Honda,Amaze,VX CVT,9.15,2025,Sedan,1.2L i-VTEC,18.6,—,Auto,Petrol,—,160,6,Yes,No,Not Tested,Sensors,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.15 Lakh,Pending,—,—,—,5,1199,No,89,3 Years / 1 Lakh km,Halogen,89 PS,110 Nm,35 L
Honda,Amaze,ZX MT,9.25,2025,Sedan,1.2L i-VTEC,18.6,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.25 Lakh,Pending,—,—,—,5,1199,No,89,3 Years / 1 Lakh km,LED,89 PS,110 Nm,35 L
Honda,Amaze,ZX CVT,10,2025,Sedan,1.2L i-VTEC,18.6,—,Auto,Petrol,—,160,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,10.00 Lakh,Pending,—,—,—,5,1199,No,89,3 Years / 1 Lakh km,LED,89 PS,110 Nm,35 L
Honda,Amaze 2nd Gen,S MT,6.98,2018,Sedan,1.2L i-VTEC,18.6,—,Manual,Petrol,—,160,2,Yes,No,4★,Sensors,Basic,—,No,Manual,Fabric,—,6.98 Lakh,Pending,—,—,—,5,1199,No,90,3 Years / 1 Lakh km,Halogen,90 PS,110 Nm,35 L
Honda,Amaze 2nd Gen,VX CVT,7.8,2018,Sedan,1.2L i-VTEC,19.46,—,Auto,Petrol,—,160,2,Yes,No,4★,Cam+Sensor,Premium,"7""",No,Auto,Fabric,AA/CarPlay,7.80 Lakh,Pending,—,—,—,5,1199,No,90,3 Years / 1 Lakh km,Halogen,90 PS,110 Nm,35 L
Honda,City,SV MT,11.86,2020,Sedan,1.5L i-VTEC,17.8,—,Manual,Petrol,—,180,6,Yes,Yes,5★,Sensors,Premium,"8""",No,Auto,Fabric,AA/CarPlay,11.86 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,Halogen,121 PS,145 Nm,40 L
Honda,City,V MT,12.74,2020,Sedan,1.5L i-VTEC,17.8,—,Manual,Petrol,—,180,6,Yes,Yes,5★,Sensors,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,12.74 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,Halogen,121 PS,145 Nm,40 L
Honda,City,VX MT,13.73,2020,Sedan,1.5L i-VTEC,17.8,—,Manual,Petrol,—,180,6,Yes,Yes,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,13.73 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,Halogen,121 PS,145 Nm,40 L
Honda,City,ZX MT,15,2020,Sedan,1.5L i-VTEC,17.8,—,Manual,Petrol,—,180,6,Yes,Yes,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,15.00 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,City,V CVT,14.1,2020,Sedan,1.5L i-VTEC,18.4,—,Auto,Petrol,—,180,6,Yes,Yes,5★,Sensors,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,14.10 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,Halogen,121 PS,145 Nm,40 L
Honda,City,VX CVT,14.94,2020,Sedan,1.5L i-VTEC,18.4,—,Auto,Petrol,—,180,6,Yes,Yes,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,14.94 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,Halogen,121 PS,145 Nm,40 L
Honda,City,ZX CVT,16.07,2020,Sedan,1.5L i-VTEC,18.4,—,Auto,Petrol,—,180,6,Yes,Yes,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,16.07 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,City e:HEV,V CVT,19.58,2022,Sedan,1.5L Hybrid,27.13,—,Auto,Hybrid,—,180,6,Yes,Yes,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,19.58 Lakh,Pending,—,—,—,5,1498,No,126,3 Years / 1 Lakh km,LED,126 PS,253 Nm,40 L
Honda,City e:HEV,ZX CVT,20.39,2022,Sedan,1.5L Hybrid,27.13,—,Auto,Hybrid,—,180,6,Yes,Yes,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,20.39 Lakh,Pending,—,—,—,5,1498,No,126,3 Years / 1 Lakh km,LED,126 PS,253 Nm,40 L
Honda,Elevate,SV MT,11.6,2023,SUV,1.5L i-VTEC,15.31,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,Sensors,Basic,—,No,Auto,Fabric,—,11.60 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,Elevate,V MT,12.06,2023,SUV,1.5L i-VTEC,15.31,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,Sensors,Premium,"8""",No,Auto,Fabric,AA/CarPlay,12.06 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,Elevate,V CVT,13.22,2023,SUV,1.5L i-VTEC,16.92,—,Auto,Petrol,—,160,6,Yes,No,Not Tested,Sensors,Premium,"8""",No,Auto,Fabric,AA/CarPlay,13.22 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,Elevate,VX MT,13.75,2023,SUV,1.5L i-VTEC,15.31,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,13.75 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,Elevate,VX CVT,14.91,2023,SUV,1.5L i-VTEC,16.92,—,Auto,Petrol,—,160,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,14.91 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,Elevate,ZX MT,14.98,2023,SUV,1.5L i-VTEC,15.31,—,Manual,Petrol,—,160,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,14.98 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,Elevate,ZX CVT,16.16,2023,SUV,1.5L i-VTEC,16.92,—,Auto,Petrol,—,160,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,16.16 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,Elevate,ADV Edition CVT,16.57,2023,SUV,1.5L i-VTEC,16.92,—,Auto,Petrol,—,160,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,16.57 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,Elevate EV,Standard,16,Upcoming 2026,SUV,Electric,—,400,Auto,Electric,40 kWh,150,6,Yes,Yes,Not Tested,Sensors,Premium,"10.25""",Yes,Auto,Fabric,AA/CarPlay,16.00 Lakh,Pending,~45 mins,~6 h,140 PS,5,—,No,140,8 Years / 1.6 Lakh km,LED,140 PS,250 Nm,EV
Honda,Elevate EV,Top,18,Upcoming 2026,SUV,Electric,—,500,Auto,Electric,50 kWh,150,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,18.00 Lakh,Pending,~45 mins,~7 h,150 PS,5,—,No,150,8 Years / 1.6 Lakh km,LED,150 PS,250 Nm,EV
Honda,Zero Alpha,Standard,20,Upcoming 2027,SUV,Electric,—,500,Auto,Electric,65 kWh,160,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,20.00 Lakh,Pending,~15 mins,~8 h,204 PS,5,—,No,204,8 Years / 1.6 Lakh km,LED,204 PS,310 Nm,EV
Honda,Prelude,Standard,80,Upcoming 2026,Coupe,2.0L Hybrid,18,—,Auto,Hybrid,—,200,6,Yes,Yes,Not Tested,360° Cam,Premium,"9""",Yes,Auto,Leatherette,AA/CarPlay,80.00 Lakh,Pending,—,—,—,4,1993,No,200,3 Years / 1 Lakh km,LED,200 PS,315 Nm,45 L
Honda,ZR-V Hybrid,Standard,25,Upcoming 2026,SUV,2.0L Hybrid,24,—,Auto,Hybrid,—,180,6,Yes,Yes,Not Tested,360° Cam,Premium,"9""",Yes,Auto,Leatherette,AA/CarPlay,25.00 Lakh,Pending,—,—,—,5,1993,No,181,3 Years / 1 Lakh km,LED,181 PS,315 Nm,45 L
Honda,CR-V Hybrid,Standard,40,Upcoming 2028,SUV,2.0L Hybrid,40,—,Auto,Hybrid,—,180,6,Yes,Yes,Not Tested,360° Cam,Premium,"9""",Yes,Auto,Leatherette,AA/CarPlay,40.00 Lakh,Pending,—,—,—,5,1993,No,204,3 Years / 1 Lakh km,LED,204 PS,335 Nm,50 L
Honda,Super One,Standard,20,Upcoming 2026,Hatchback,Electric,—,300,Auto,Electric,30 kWh,140,6,Yes,Yes,Not Tested,Sensors,Premium,"8""",No,Auto,Fabric,AA/CarPlay,20.00 Lakh,Pending,~30 mins,~5 h,100 PS,4,—,No,100,8 Years / 1.6 Lakh km,LED,100 PS,200 Nm,EV
Honda,WR-V,RS,12,Upcoming 2026,SUV,1.5L i-VTEC,18,—,Auto,Petrol,—,160,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"7""",No,Auto,Fabric,AA/CarPlay,12.00 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
Honda,City New Gen,Standard,15,Upcoming 2027,Sedan,1.5L i-VTEC,18,—,Auto,Petrol,—,180,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,15.00 Lakh,Pending,—,—,—,5,1498,No,121,3 Years / 1 Lakh km,LED,121 PS,145 Nm,40 L
